"","x"
"3870","sumpah, tiket pesawat gw ga muncul muncul dari jam 19.30 dan sampe jam 21.00 gini belum ada juga katanya butuh proses 30menit, trus chat adminnya suruh nunggu lagi 30-60menit mana woy manaaa tiketnya, sumpah lu kira uang 900k itu gampang nyarinya, apalagi gw masih kuliah"
"3871","Kurang memuaskan"
"3872","Mantap pelayanan dan hotelnya dan mohon untuk fasilitas AC agak diperhatikan karena banyak yang kurang dingin. semoga bisa dapat voucher potongan lagi dalam waktu dekat ini"
"3873","cuma AC nya lebih diperhatikan biar gak error mulu"
"3874","ok"
"3875","proses pemesananya lama sekali"
"3876","puas dengan pelayanan customer airy nya. ramah ramah"
"3877","sangat membantu"
"3878","mantap"
"3879","ok sip,"
"3880","sangat baik"
"3881","mantaaap"
"3882","Menunggu ""beberapa menit"" sampai bsk cek out jg msh menunggu. auto uninstall"
"3883","mantap"
"3884","memuaskan,sopan,bersih pokonya saya selalu pilih airy,,harga terjangkau"
"3885","harga tiket yg kompetitif dan proses pembelian tiket sangat praktis dan cepat memudahkan proses pembelian tiket pesawat"
"3886","aplikasi airy memudahkan qta untuk mencari hotel yang murah dan bukan hanya sekedar murah tp yg terpenting bersih dan nyaman"
"3887","keren"
"3888","siapa yang download gara2 JOOK😁😁😁😁😁"
"3889","bagus"
"3890","lumayan bersih untuk harga yang terjangkau"
"3891","bagus dan recomended"
"3892","perbanyak Promo menarik yak 😁"
"3893","ok"
"3894","mudahan penginapan saya nanti kamar dan fasilitas didalamnya bersih dan memuaskan..kalo dari harga ramah sekali..terima kasih"
"3895","tdk"
"3896","good"
"3897","bersih, rapih murah tangungjawab"
"3898","prtama pake udh dpt diskon. kalau bisa setrusnya dapat. biar langganan trus"
"3899","👍👍👍"
"3900","mudah dan murah"
"3901","airy jalan nusantra bangunan nya bagus. cuman aku baru nyampek sblom saya udah boking.pas nyanpek kamar handuk nya blom da di sediakan. kebersihan sangat kurang...ku lihat lemari nya sangat jorok. aduuh gimana ni mas/mbak tolong di perhatikan .kan sayanng dalam reting bintang nya kurang. mksih"
"3902","bandara Kertajati belum terdaftar payah..."
"3903","diskonnya luar biasa lumayan buat beli jajan di perjalanan. tolong berikan diskon pelanggan lama untuk pengguna lama untuk penerbangan lion air..supaya bisa lebih puas lagi. mkasih"
"3904","mantul dengn harga yg relatif"
"3905","sayya kasih satu saja. karna suda bbrp kali pesan,, nunggunya lama skali. 5 mnit lbuh blm bs dipesan juga.percuma download kl g bs pesan."
"3906","bingo"
"3907","airy ga ribet 👍"
"3908","pelayanannya kurang, kamar tak sesuai di aplikasi, mohon di perbaiki lgi"
"3909","sangat mudah menggunakannya 👍"
"3910","ok sip mntap"
"3911","ya bagus"
"3912","selalu jadi pilihan saat bonus diiklankan"
"3913","👍"
"3914","good"
"3915","Proses mudah dan cepat"
"3916","Super mudah"
"3917","mengapa setiap saya melakukan pemesanan, proses pemesanan dan konfirmasi sangat sangat membutuhkan waktu yang lama. Kurang membantu dalam keadaan terburu buru."
"3918","best choice in traveling"
"3919","mantul"
"3920","sesuai.... puass dan mantaapp.."
"3921","Oke.. Good."
"3922","tempat sabunnya bagus"
"3923","Murah dan sangat membantu"
"3924","hanya sj fasilitas cek in on linenya belum tersedia."
"3925","Pemesanan super enak dan nyaman bgt:)"
"3926","mantapp"
"3927","Pake aplikasi bisa lebih murah drpd via website. Tambah lagi Airy untuk kota² besar di luar Jakarta."
"3928","good"
"3929","Good"
"3930","Oke"
"3931","good"
"3932","luar biasa"
"3933","top maRkotop"
"3934","salah pemesanan tidak ada kebijakan nya"
"3935","oke"
"3936","suka bgt semua jadi mudah"
"3937","good, lebih murah dr toko sebelah dan worth it bngt dah"
"3938","kereeeeeen"
"3939","sangat membantu"
"3940","mantaf.. dan terimksih..."
"3941","Halo airy, kamar nya harga nya terjangkau. Tetapi maaf, untuk menunggu ""beberapa menit"" itu sampai 1 jam ga muncul muncul."
"3942","bagus"
"3943","asli lebih murah dari yg lain. harga terjangkau"
"3944","nice"
"3945","puas sekali, tempat sesuai dgn foto yg posting.. terimakasih airy, traveling kemanapun sy jd ga takut ga dapat hotel nyaman begini.."
"3946","terindah lah"
"3947","mantul"
"3948","membantu untuk bugjet pas""an :)"
"3949","mantap"
"3950","cocok"
"3951","tidak bisa memesan. sudah booking, isi data dll tapi ketika sampai di menu memproses pesanan adanya malah disuruh nunggu bbrp menit... aku tunggu setengah jam nggak jalan2 dong haduuuh"
"3952","hemat"
"3953","sangat membantu dan harga bersahabat"
"3954","kualitas bintang 5 harga terjangkau 😍"
"3955","mantap di perbanyak promo nya biar tambah menarik"
"3956","sangat terbantu dengan aplikasi ini, baik utk perjalanan dinas maupun pribadi"
"3957","alhamdulillah mudah dan lancar urusan tiketnya 😊"
"3958","bagus"
"3959","Cara mudah dan gampang pesan transportasi dan hotel"
"3960","Aplikasi booking hotel ga ribet dan banyak pilihan"
"3961","good"
"3962","manTul gan"
"3963","terimakasih airy pelayanan yg sangat memuaskan."
"3964","ok"
"3965","thanks you audah beri kemudahan"
"3966","Mantaappp pokoknya, sampe gak bisa coment lg"
"3967","sangat membantu dan murah"
"3968","mantap & sangat memudahkan,,,"
"3969","hotel dengan harga yang miring..."
"3970","good"
"3971","harga nya sangat murah dan tempat nya juga berkualitas top👍"
"3972","ok"
"3973","Sangat membantu dalam pencarian tiket murah. Trims Airy"
"3974","Memang oke"
"3975","gooood"
"3976","kl bisa jangan banyak peraturannya"
"3977","Good"
"3978","Dengan harga yang relatif murah kamar juga bagus dan bersih..."
"3979","good harganya"
"3980","aplikasi sederhana tapi mudah dipahami dan lebih murah."
"3981","Respon sangat sangat lambat"
"3982","mantul"
"3983","terjangkau"
"3984","ok"
"3985","cpt"
"3986","sayang banget kalo mau search lokasi terbatas,misal mau cari daerah yang spesifik di sinduadi/tegalrejo yang deket tapi yang bisa hanya daerah yogyakarta dan monumen yogya, tolong ditingkatkan agar lebih puas, trimakasih"
"3987","Aplikasi yg sangat bagus untuk menunggu konfirmasi pesanan sambil ngopi. Lumayan lah ""Beberapa menit"" kalau dikumpulin bisa nunggu sampai 1 jam. Tiap hari ""disambi ngopi golek Inspirasi"" ya tetep aja seperti itu, sampai FULL BOOK"
"3988","Well Played"
"3989","tingkatkan pelayanan yg sdh baik"
"3990","good"
"3991","aplikasi yang bagus, belum pernah kecewa saat menggunakannya."
"3992","bagus dan cepat pelayanannya"
"3993","mantap"
"3994","sangat membantu"
"3995","mantap"
"3996","lanjutkan"
"3997","booking tiket mudah & murah"
"3998","responsip harga di bawah tetangga sebelah. thanks airy.."
"3999","babi iklan banyak"
"4000","baik"
"4001","layanan mantap pas saya pesan hotel Dan tidak ada kamar maka langsung di gani dengan cepat"
"4002","aplikasi bagus dan banyak potongan"
"4003","good"
"4004","good job"
"4005","bagus"
"4006","banyak diskon murah pilih hotel di airy"
"4007","sangat membantu"
"4008","Puas banget. Tenang dan nyaman Tapi sangat disayangkan, Pass wifi tidak dikasih, dan air wc kosong.. jd bab jdi mampet.."
"4009","cukup membantu"
"4010","okelak"
"4011","ok"
"4012","mantul dah pokoknya"
"4013","mantul dah"
"4014","Bagus sekali"
"4015","ok"
"4016","Membantu sekali untuk mencari penginapan murah dan berkualitas ketika keluar kota. Banyakin lagi promonya"
"4017","bagus"
"4018","airy paling the best"
"4019","good"
"4020","nyaman dan ekonomis"
"4021","cepat dan mudah"
"4022","Terakhir kali pakai aplikasi ini bener2 enak bgt, dpt hotel yg nyaman dan murah. Udah gt msh diksh promo pula. Thx u airy.."
"4023","mantap"
"4024","topp bnget n tempatnya nyaman bersih"
"4025","Sangat membantu"
"4026","mantap"
"4027","bagus"
"4028","oke"
"4029","lebih bagus lagi kalo hotelnya menyiapkan jasa antar jemput bandara 👍"
"4030","bagus,harga cukup buat saku mahasiswa"
"4031","kamarnya ga tipu tipu, sesuai dg yg daplikasi. bagus, rapi, nyaman, 😍"
"4032","Sesuai yg di inginkan"
"4033","mantap murah luar biasa"
"4034","kamar nyaman bersih pelayanan baik kebetulan dapat kamar yg luas tapi wifinya lemot"
"4035","airy mudah ditemukan baik dikota besar ato didaerah2, harga bersaing dan kualitas hotel terbaik.terima kasih airy"
"4036","terimakasih"
"4037","baik dan bagus"
"4038","Pesan penginapan di Airy sangat mudah dan menyenangkan,harga bersahabat kualitas kamar dan pelayanan seperti hotel bintang 5,selalu puas dan tenang traveling ke mana2 bareng airy rooms.. Mantap,joss,jaya n always menjadi lebih baik ya airy,trims for airy rooms..."
"4039","Mantull"
"4040","good"
"4041","terbukti room airy sangat memuaskan.... sehingga tidak kuatir jika ingin traveling atau backpacker..."
"4042","puas, semoga jaringan airy diperluas dan banyakin promonya."
"4043","bagus & bersaing"
"4044","di perkuat servernya"
"4045","jos"
"4046","beli tiket pesawat cpt mudah"
"4047","good"
"4048","nice app"
"4049","mantap"
"4050","bagus hrg lbh murah"
"4051","mantab"
"4052","Good"
"4053","bintang 3 dlu ah.. ntar klo ok. ksh bintang lagi"
"4054","good"
"4055","harga cocok untuk para backpacker"
"4056","good aplikasi terbaik pengganti apk lalu"
"4057","pelayanan dan fasilitas... ok"
"4058","sip"
"4059","saya suka karna pembayaranya gampang,dan harga tiket juga lumayan murah👍🏻"
"4060","sangat puas... kalo bisa usahakan bnyak promo lgi tiketny.. trimakasiiiih"
"4061","Ok"
"4062","vv c ev c c ,, zs as zzz"
"4063","durasa penyewaan brp jam yah?"
"4064","good"
"4065","senang bisa memiliki app ini...sukses selalu"
"4066","kenapa ya proses pesanan nya lama sekali"
"4067","ini kedua kali sya pakai airy semoga yg kedua hotelnya benar2 nyaman"
"4068","sangat membantu"
"4069","bagus"
"4070","😍"
"4071","sippp"
"4072","asik"
"4073","saya baru pertama kali menggunakan Airy. Kamar lumayan Bersih dan Rapih. cuma sayangnya saat itu saya merasa tidak Nyaman karena 1. Tv nya tidak mendapatkan Channel sama sekali entah mungkin pengelolanya belum bayar iuran tv kabel kali. 2. Wifinya juga sangat lambat 3. Kunci Pintu kamarnya macet seh...Ulasan Lengkapsaya baru pertama kali menggunakan Airy. Kamar lumayan Bersih dan Rapih. cuma sayangnya saat itu saya merasa tidak Nyaman karena 1. Tv nya tidak mendapatkan Channel sama sekali entah mungkin pengelolanya belum bayar iuran tv kabel kali. 2. Wifinya juga sangat lambat 3. Kunci Pintu kamarnya macet sehinga butuh kesabaran untuk buka pintu kamarnya. untuk fasilitas lainnya saya rasa cukup baik. semoga Airy sukses"
"4074","mantap"
"4075","ok"
"4076","Mantap"
"4077","Untuk tampilan dan fitur mudah dioperasikan dan lebih lengkap daripada menggunakan browser. Tapi saat pemesanan kok lama ya? sampai² saya kehabisan kamar. akhirnya tetep milih akses via browser. tolong diperbaiki"
"4078","mantap jiwa"
"4079","enak"
"4080","nice app"
"4081","banyak diskonnya, harga lbh hemat😀"
"4082","Mantaaaappp dan bersih"
"4083","harga terjangkau dan tepat² nya standart untuk istirahat"
"4084","oke"
"4085","😀"
"4086","masya Allah... sehari menikmati airy patria garden hotel blitar... senang sekali ... sangat nyaman... semua baik dan ramah.. semoga lain kesempatan bisa dtg lagi... 😘😘"
"4087","mantap"
"4088","cepat dalam proses dan recomendet"
"4089","mantep dah.."
"4090","mantepp lahh, gk susah nyari kamar"
"4091","mudah digunakan dan tepat"
"4092","pokoknya Airy, Ashiap luar biasa"
"4093","bagus byk promo hehe"
"4094","Semoga diskonnya makin banyak lagi apalagi tujuan Jogja Pekanbaru"
"4095","nyaman dan pas harganya 😍"
"4096","aplikasi nya bagus😊 awalnya pesen tiket dari pku ke sub ada kendala pembayaran karna bayar pilih di indomart yang saya tunjukkin ke pegawai indomart no pesanan jadi langsung chat pihak airy langsung dikasih tau😍 itu yang disuka langsung ada respond😁"
"4097","ok"
"4098","segitu dulu"
"4099","penginapan dapat murah kwalitas layanan dan kenyamanan tetap terjaga"
"4100","ok"
"4101","is ok deh,,lengkap semuanya"
"4102","sip,pesen lewat app ini ga ngecewain,kamar sesuai gambar. Harga murah,di tengah kota. Meskipun kebersihan kamar buruk di 3 titik,tapi akan saya komplen ke hotelnya aja. App nya joss.."
"4103","ok"
"4104","budget hotel service ok"
"4105","mengecewakan...padahal saya pengguna setia airy proses refund lama bgt padahal kesalahan boking dr pihak airy sendiri..."
"4106","secara umum memuaskan,harga terjangkau, fasiitas maupun pelayanan,baik,kalau boleh usul, bagaimana kalau sistem pembayaran bisa manual juga, sehingga lebih memudahkan pelanggan in syaa Allah"
"4107","Saya Baru bergabung min,moga sukses selalu dan sesuai harapan"
"4108","puas dengan layanan nya"
"4109","Ini di unduh malah Gak bisa pesan tiket pesawat.. Padahal ini bukan kali pertama pesan di airyrooms..."
"4110","harap membantu melayani kebutuhan perjalanan"
"4111","bagus memudahkan"
"4112","belum begitu sempurna"
"4113","mantaf"
"4114","Interior kamarnya bagus, pencahayaan lampu kamarnya sangat terang, bersih, pelayanannya bagus, dan akses kemana - mana sangat mudah utamanya akses ke stasiun kereta api sangat dekat"
"4115","cukup membantu mendapatkan penerbangan murah"
"4116","harga terjangkau fasilitas oke,ada snack dan pouch di kamar mandi"
"4117","bagus"
"4118","great"
"4119","mantap sekale"
"4120","promo voucher bpjs ketenagakerjaan nya BOHONG. Tidak bisa dipakai. Padahal akun sudah sesuai dgn yg di register."
"4121","overall dari segi aplikasi udah oke. jenis pembayarannya juga beragam."
"4122","baguss"
"4123","kdg lelet server nya heh"
"4124","good"
"4125","good job"
"4126","App bagus"
"4127","murah"
"4128","jos ka"
"4129","Mantul, tapi kamarnya diperbanyak. Dong"
"4130","good app"
"4131","good"
"4132","murah beneran"
"4133","pelayanannyabagus"
"4134","Topppppppp"
"4135","pelayanan yg buruk sangat sangat tidak puas airy room pengalaman pertama kalinya saya selama chekin baru di airy room ini saya benar benar merasa kecewa dsn gk nyaman niat mau istirahat nyaman udah mah plg tengah malem eh pagi pagi udah keganggu sama telfon reception nyuruh mindahin mobil karena kat...Ulasan Lengkappelayanan yg buruk sangat sangat tidak puas airy room pengalaman pertama kalinya saya selama chekin baru di airy room ini saya benar benar merasa kecewa dsn gk nyaman niat mau istirahat nyaman udah mah plg tengah malem eh pagi pagi udah keganggu sama telfon reception nyuruh mindahin mobil karena katanya mobil tamu yg lain gk bisa keluar. mustinya tau aturan reception.betul betul pengalaman pertama kali nya sangat buruk buat saya beda sama aplikasi booking yg lain nih airy"
"4136","4 aja dulu"
"4137","sangat membantu"
"4138","sempurnaaaa...👍👍👍"
"4139","mantap"
"4140","oke"
"4141","emang sip"
"4142","memuaskan.. nice 👍😊"
"4143","banyak membantu perjalanan bisnis saya"
"4144","Susah booking nya, proses butuh beberapa menit, ditunggu sampai 5 menit lebih tidak ada respons."
"4145","sangat puas pokok x pakek apk airy mw booking hotel jadi gampang"
"4146","proses nya kok lama, keburu kemalaman nih"
"4147","mudah dan cepat. pilihan juga banyak yang ekonomis utk menginap."
"4148","sangat membantu"
"4149","sangat bagus"
"4150","good"
"4151","sangat mengecawakan ,😂"
"4152","sangat nyaman dan cs nya ramah2 smua, the best lah"
"4153","mantap"
"4154","selalu pakai ini buat nginep2"
"4155","cepat"
"4156","oke"
"4157","amazing😍"
"4158","sementara bintang 2 dulu,. aplikasinya tolong diperbaiki, waktu proses pesanan disuruh nunggu beberapa menit, tapi nggak kelar2, akhirnya ku buka lewat web pesanan dah numpuk banyak.. nggak bisa sinkron antara web dan android."
"4159","utk airy kenapa tidak ada maskapai air asia"
"4160","memuaskan"
"4161","lumayan"
"4162","mantap"
"4163","Menginap di Airy Jogja menyenangkan."
"4164","aplikasi yg sangat membantu utk beli tiket pesawat dg cepat"
"4165","mempermudah sekali 🤗"
"4166","pesan guest room dari aplikasi airy mantap....harga murah...ruangan bersih dan nyaman"
"4167","bagus membantu"
"4168","saya ingin bertanya apak mm ok g akuan udah"
"4169","Mantap"
"4170","mudah dan murah"
"4171","good"
"4172","aman dan nyaman"
"4173","baru posting berharap dpt byk info promo penerbangan domestik"
"4174","Dengan airy saya sangat terbantu dalam mencari hotel atau gues house yang murah dan nyaman."
"4175","mantul bossquee"
"4176","masih banyak fasilitas kamarnya tda sesuai dengan aplikasi"
"4177","ok"
"4178","Membuat segalanya jadi mudah"
"4179","kecewa saya pake app ini"
"4180","good"
"4181","hapeku lemot jadi download app ini aja lama buuuuuanget"
"4182","kalau bisa lengkapin dengan transportasi lainnya.. seperti kereta, bus dan lain-lainnya"
"4183","kamar bersih,,wangi,,pokokx nyaman bgt"
"4184","ga bisa login trus"
"4185","joss dan murah"
"4186","Sangat disayangkan, kamar sudah dibooking dan dibayar. Menjelang check-in malah harus cancel karena kamar penuh :(. Padahal tamu datang dari tempat jauh."
"4187","ok ok"
"4188","boking tiket pesawat minta Kode pembayaran nya LeLet.👎"
"4189","aplikasinya ringan, sangat membantu"
"4190","mntap"
"4191","good"
"4192","Salah satu aplikasi yang luar biasa"
"4193","mantap"
"4194","termurah......"
"4195","siiippp"
"4196","aplikasinya sangat membantu"
"4197","ok"
"4198","jempol"
"4199","Mantappp"
"4200","okelah"
"4201","good"
"4202","suka"
"4203","Cukup"
"4204","murah meriah dan kamar bersih rapi dan lengkap"
"4205","good"
"4206","proses mudah dan cepat,"
"4207","mantap"
"4208","mantap"
"4209","ok"
"4210","bagus n membantu"
